complex_id,complex_name,venues
sr:complex:64265,AELTC Wimbledon Qualifying and Community Sports Ground,"[{'id': 'sr:venue:64293', 'name': 'Court 1', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64295', 'name': 'Court 2', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64297', 'name': 'Court 3', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64299', 'name': 'Court 4', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64301', 'name': 'Court 5', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64303', 'name': 'Court 7', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64305', 'name': 'Court 8', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64307', 'name': 'Court 9', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64309', 'name': 'Court 10', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64311', 'name': 'Stadium Court', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64313', 'name': 'Court 12', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64315', 'name': 'Court 13', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64317', 'name': 'Court 14', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64319', 'name': 'Court 15', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64321', 'name': 'Court 16', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64323', 'name': 'Court 18', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64355', 'name': 'Court 6', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:64357', 'name': 'Court 17', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:78501', 'name': 'Show Court 1', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:78503', 'name': 'Court 11', 'city_name': 'London', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}]"
sr:complex:64369,Inacua Malaga,"[{'id': 'sr:venue:64371', 'name': 'Center Court', 'city_name': 'Malaga', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:64373', 'name': 'Court 1', 'city_name': 'Malaga', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:64375', 'name': 'Court 2', 'city_name': 'Malaga', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:64377', 'name': 'Court 3', 'city_name': 'Malaga', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}]"
sr:complex:64379,Tennis Club de Troyes,"[{'id': 'sr:venue:31811', 'name': 'Court 2', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}, {'id': 'sr:venue:31817', 'name': 'Court 1', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}, {'id': 'sr:venue:31819', 'name': 'Court 3', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}, {'id': 'sr:venue:64381', 'name': 'Center Court', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}, {'id': 'sr:venue:64653', 'name': 'Indoor 1', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}, {'id': 'sr:venue:64655', 'name': 'Indoor 2', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}, {'id': 'sr:venue:78587', 'name': 'Court Amplitude', 'city_name': 'Troyes', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'US/Pacific'}]"
sr:complex:64571,Salzburg Tennis Club,"[{'id': 'sr:venue:64669', 'name': 'Court 2', 'city_name': 'Salzburg', 'country_name': 'Austria', 'country_code': 'AUT', 'timezone': 'Europe/Vienna'}, {'id': 'sr:venue:64671', 'name': 'Court 1', 'city_name': 'Salzburg', 'country_name': 'Austria', 'country_code': 'AUT', 'timezone': 'Europe/Vienna'}, {'id': 'sr:venue:64673', 'name': 'Center Court', 'city_name': 'Salzburg', 'country_name': 'Austria', 'country_code': 'AUT', 'timezone': 'Europe/Vienna'}, {'id': 'sr:venue:78681', 'name': 'Court 3', 'city_name': 'Salzburg', 'country_name': 'Austria', 'country_code': 'AUT', 'timezone': 'Europe/Vienna'}]"
sr:complex:64573,Contrexeville Tennis Club,"[{'id': 'sr:venue:31371', 'name': 'Court 1', 'city_name': 'Contrexeville', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'Europe/Paris'}, {'id': 'sr:venue:31375', 'name': 'Court Central', 'city_name': 'Contrexeville', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'Europe/Paris'}, {'id': 'sr:venue:31377', 'name': 'Court 2', 'city_name': 'Contrexeville', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'Europe/Paris'}, {'id': 'sr:venue:42438', 'name': 'Court 3', 'city_name': 'Contrexeville', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'Europe/Paris'}, {'id': 'sr:venue:59034', 'name': 'Court 4', 'city_name': 'Contrexeville', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'Europe/Paris'}]"
sr:complex:64751,Rome Tennis Center,"[{'id': 'sr:venue:64753', 'name': 'Center Court', 'city_name': 'Rome', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64755', 'name': 'Court 1', 'city_name': 'Rome', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64757', 'name': 'Court 3', 'city_name': 'Rome', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64793', 'name': 'Court 4', 'city_name': 'Rome', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64795', 'name': 'Court 5', 'city_name': 'Rome', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}]"
sr:complex:64869,Am Rothenbaum,"[{'id': 'sr:venue:1933', 'name': 'Center Court', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:1934', 'name': 'M1', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:1935', 'name': 'M2', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:1936', 'name': 'M3', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:14488', 'name': 'Court 2', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:24904', 'name': 'Court 1', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:65073', 'name': 'M4', 'capacity': 1, 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:72609', 'name': 'M5', 'city_name': 'Hamburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}]"
sr:complex:64871,Pearson Automotive Tennis Club,"[{'id': 'sr:venue:64873', 'name': 'Center', 'city_name': 'Indianapolis', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64875', 'name': 'Court 1', 'city_name': 'Indianapolis', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64877', 'name': 'Court 2', 'city_name': 'Indianapolis', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64879', 'name': 'Court 3', 'city_name': 'Indianapolis', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:64881', 'name': 'Court 4', 'city_name': 'Indianapolis', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}]"
sr:complex:64883,C.D. Open Tenis Ciudad de Pozoblanco,"[{'id': 'sr:venue:32553', 'name': 'Court 3', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:32555', 'name': 'Court 4', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:32557', 'name': 'Court 2', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:32559', 'name': 'Court 1', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:32746', 'name': 'Pista Fabian Dorado', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:44292', 'name': 'Pista 2', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:44296', 'name': 'Pista 4', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:44298', 'name': 'Pista 3', 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:59228', 'name': 'Center Court', 'capacity': 1, 'city_name': 'Pozoblanco', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}]"
sr:complex:64885,Tampereen Tenniskeskus Oy,"[{'id': 'sr:venue:14612', 'name': 'Center Court', 'city_name': 'Tampere', 'country_name': 'Finland', 'country_code': 'FIN', 'timezone': 'Europe/Helsinki'}, {'id': 'sr:venue:14614', 'name': 'Court 1', 'city_name': 'Tampere', 'country_name': 'Finland', 'country_code': 'FIN', 'timezone': 'Europe/Helsinki'}, {'id': 'sr:venue:16496', 'name': 'Court 5', 'city_name': 'Tampere', 'country_name': 'Finland', 'country_code': 'FIN', 'timezone': 'Europe/Helsinki'}, {'id': 'sr:venue:31957', 'name': 'Court 4', 'city_name': 'Tampere', 'country_name': 'Finland', 'country_code': 'FIN', 'timezone': 'Europe/Helsinki'}, {'id': 'sr:venue:31959', 'name': 'Court 7', 'city_name': 'Tampere', 'country_name': 'Finland', 'country_code': 'FIN', 'timezone': 'Europe/Helsinki'}, {'id': 'sr:venue:31963', 'name': 'Court 3', 'city_name': 'Tampere', 'country_name': 'Finland', 'country_code': 'FIN', 'timezone': 'Europe/Helsinki'}]"
sr:complex:65099,Circolo Tennis Maggioni,"[{'id': 'sr:venue:14406', 'name': 'Centrale', 'city_name': 'San Benedetto', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:14408', 'name': 'Campo 2', 'city_name': 'San Benedetto', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:14410', 'name': 'Campo 3', 'city_name': 'San Benedetto', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}]"
sr:complex:65103,Winnipeg Lawn Tennis Club,"[{'id': 'sr:venue:18393', 'name': 'Court 4', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:18395', 'name': 'Court 6', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:18397', 'name': 'Court 8', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:31355', 'name': 'Court 9', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:31395', 'name': 'Court 10', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:31397', 'name': 'Court 11', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:42086', 'name': 'Court 2', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:42088', 'name': 'Court 3', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}, {'id': 'sr:venue:65187', 'name': 'Court 1', 'city_name': 'Winnipeg', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Chicago'}]"
sr:complex:65105,Tennisclub Zug,"[{'id': 'sr:venue:65141', 'name': 'Centre Court', 'city_name': 'Zug', 'country_name': 'Switzerland', 'country_code': 'CHE', 'timezone': 'Europe/Zurich'}, {'id': 'sr:venue:65143', 'name': 'Court 1', 'city_name': 'Zug', 'country_name': 'Switzerland', 'country_code': 'CHE', 'timezone': 'Europe/Zurich'}, {'id': 'sr:venue:65145', 'name': 'Court 2', 'city_name': 'Zug', 'country_name': 'Switzerland', 'country_code': 'CHE', 'timezone': 'Europe/Zurich'}, {'id': 'sr:venue:78957', 'name': 'Jego Court 1', 'city_name': 'Zug', 'country_name': 'Switzerland', 'country_code': 'CHE', 'timezone': 'Europe/Zurich'}, {'id': 'sr:venue:78959', 'name': 'Tramondo Court 2', 'city_name': 'Zug', 'country_name': 'Switzerland', 'country_code': 'CHE', 'timezone': 'Europe/Zurich'}]"
sr:complex:65205,Hilary J. Boone Tennis Center,"[{'id': 'sr:venue:14632', 'name': 'Stadium 1', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:14638', 'name': 'Court 6', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:18449', 'name': 'Indoor 1', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:18451', 'name': 'Indoor 2', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:18459', 'name': 'Indoor 4', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:52729', 'name': 'Indoor 11', 'capacity': 1, 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:52731', 'name': 'Indoor 9', 'capacity': 1, 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:65207', 'name': 'Center Court', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:65209', 'name': 'Court 1', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:65211', 'name': 'Court 2', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:65213', 'name': 'Court 3', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:79053', 'name': 'Court 7', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}]"
sr:complex:65215,Baza Sportiva Ciric,"[{'id': 'sr:venue:65287', 'name': 'Stadium 6', 'capacity': 1, 'city_name': 'Iasi', 'country_name': 'Romania', 'country_code': 'ROU', 'timezone': 'Europe/Bucharest'}]"
sr:complex:65347,Jockey Club del Peru,"[{'id': 'sr:venue:15355', 'name': 'Cancha Central', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:15359', 'name': 'Cancha 5', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:17200', 'name': 'Estadio', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:17202', 'name': 'Cancha 6', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:17204', 'name': 'Cancha 7', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:24640', 'name': 'Cancha 1', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:24642', 'name': 'Cancha 2', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:24846', 'name': 'Cancha 8', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:24848', 'name': 'Cancha 4', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:60778', 'name': 'Center Court', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:60874', 'name': 'Cancha 3', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:60878', 'name': 'Cancha 11', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:60880', 'name': 'Cancha 10', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:60882', 'name': 'Cancha 9', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}, {'id': 'sr:venue:61014', 'name': 'Cancha 13', 'city_name': 'Lima', 'country_name': 'Peru', 'country_code': 'PER', 'timezone': 'America/Lima'}]"
sr:complex:65435,Hollyburn Country Club,"[{'id': 'sr:venue:22718', 'name': 'Court 2', 'city_name': 'West Vancouver', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Vancouver'}, {'id': 'sr:venue:22720', 'name': 'Court 1', 'city_name': 'West Vancouver', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Vancouver'}, {'id': 'sr:venue:22724', 'name': 'Centre Court', 'city_name': 'West Vancouver', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Vancouver'}, {'id': 'sr:venue:44680', 'name': 'Polygon Court', 'city_name': 'West Vancouver', 'country_name': 'Canada', 'country_code': 'CAN', 'timezone': 'America/Vancouver'}]"
sr:complex:65437,Akademia Tenisowa Tenis Kozerki,"[{'id': 'sr:venue:43984', 'name': 'Court 6', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:43988', 'name': 'Court 7', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:43992', 'name': 'Court 8', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:44022', 'name': 'Court 9', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:58964', 'name': 'GKS Pogon Stadium', 'capacity': 1000, 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'map_coordinates': '52.097866, 20.620477', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:65293', 'name': 'Center Court', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:65295', 'name': 'Court 12', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:65297', 'name': 'Court 13', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:65299', 'name': 'Court 14', 'city_name': 'Grodzisk Mazowiecki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:73133', 'name': 'Indoor 1', 'city_name': 'Kozerki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:73141', 'name': 'Indoor 3', 'city_name': 'Kozerki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}, {'id': 'sr:venue:73217', 'name': 'Indoor Court 2', 'city_name': 'Kozerki', 'country_name': 'Poland', 'country_code': 'POL', 'timezone': 'Europe/Warsaw'}]"
